opportunity_id,vertical,op_part
517754,painting,0.8156
517932,wallpapering,0.2063
517932,painting,0.7937
518003,lacquering,1
518049,parquet,1
518085,custom,0.0824
518085,scaffolding,0.1265
518085,lacquering,0.7912
518198,laminate,1
518393,painting,1
518418,wallpapering,1
518423,painting,1
518441,vinyl,1
518493,exterior_plastering,1
518543,painting,1
518565,scaffolding,0.0317
518565,exterior_plastering,0.4809
518565,exterior_painting,0.4874
518577,painting,1
518636,wallpapering,0.1087
518636,painting,0.2295
518636,laminate,0.6619
518638,painting,1
518688,wallpapering,1
518727,lacquering,0.168
518727,painting,0.832
518756,painting,1
518817,pvc,1
518840,vinyl,1
518872,custom,0.1117
518872,paint_outside_items,0.297
518872,lacquering,0.5913
518881,custom,0.0824
518881,scaffolding,0.2431
518881,exterior_painting,0.6745
519033,scaffolding,0.1929
519033,exterior_painting,0.8071
519071,custom,0.2257
519071,lacquering,0.7744
519157,custom,1
519215,painting,1
519584,painting,1
519624,painting,1
519648,painting,1
519740,custom,0.0705
519740,scaffolding,0.1806
519740,lacquering,0.7489
519779,painting,0.4479
519779,wallpapering,0.5521
519800,vinyl,-1.11022302462516e-16
519800,custom,1
519811,lacquering,0.1408
519811,scaffolding,0.1815
519811,paint_outside_items,0.6777
519870,parquet,1
519946,parquet,1
519956,painting,1.0001
520056,painting,0.2454
520056,wallpapering,0.7546
520059,painting,1
520176,painting,1
520237,custom,0
520237,painting,0.9999
520250,lacquering,1
520303,custom,0.1869
520303,constructional_plastering,0.8131
520327,scaffolding,0.4089
520327,paint_outside_items,0.5911
520353,painting,0.213
520353,wallpapering,0.28
520353,laminate,0.5069
520548,lacquering,1
520666,scaffolding,0.0736
520666,paint_outside_items,0.4235
520666,lacquering,0.5029
520814,painting,0.0325
520814,scaffolding,0.0873
520814,paint_outside_items,0.3309
520814,lacquering,0.5493
520836,painting,0.4873
520836,parquet,0.5126
520844,painting,1
520866,lacquering,0.0457
520866,painting,0.9543
520893,lacquering,0.0522
520893,wallpapering,0.0618
520893,constructional_plastering,0.2556
520893,painting,0.6303
520897,painting,0.4957
520897,wallpapering,0.5044
520906,custom,0.0137
520906,scaffolding,0.1102
520906,painting,0.3455
520906,lacquering,0.5306
520930,painting,1
520932,plastering,1
521054,painting,1
521062,scaffolding,0.0984
521062,exterior_painting,0.227
521062,exterior_plastering,0.6746
521134,lacquering,1
521180,painting,0.3704
521180,constructional_plastering,0.6296
521245,carpet,1
521271,custom,0.0182
521271,lacquering,0.3938
521271,painting,0.5879
521417,constructional_plastering,0
521417,custom,1
521476,parquet,0.1659
521476,painting,0.3928
521476,lacquering,0.4414
521518,lacquering,0.0737
521518,custom,0.1241
521518,painting,0.8021
521533,pvc,1.0001
521589,painting,0.1492
521589,constructional_plastering,0.8508
521923,custom,0.1819
521923,plastering,0.8181
522153,laminate,1
522209,painting,1
522257,painting,1
522583,painting,0.0511
522583,wallpapering,0.9488
522605,wallpapering,1
522838,painting,1.0001
522841,painting,0.4265
522841,wallpapering,0.5735
522881,painting,1
523049,painting,1
523167,painting,0.2801
523167,wallpapering,0.7199
523262,scaffolding,0.3079
523262,lacquering,0.6921
523285,constructional_plastering,1
523479,painting,1
523489,painting,1
523710,painting,1
523758,painting,1
523771,painting,1
523827,painting,0.1655
523827,wallpapering,0.3779
523827,laminate,0.4566
523927,lacquering,1
523931,painting,1
523945,painting,1
523966,parquet,1.0001
523982,vinyl,1
524159,wallpapering,1
524163,painting,1
524164,painting,1
524164,lacquering,0
524197,painting,1
524207,painting,1
524228,painting,1
524241,wallpapering,0
524241,lacquering,0.1661
524241,painting,0.8339
524299,painting,1
524327,custom,1
524348,painting,0.361
524348,lacquering,0.6391
524359,laminate,1
524360,painting,0.0465
524360,scaffolding,0.0689
524360,custom,0.3517
524360,exterior_painting,0.5328
524441,lacquering,0.1865
524441,painting,0.2275
524441,constructional_plastering,0.586
524495,painting,1
524741,custom,1
524754,painting,1
524974,painting,1
525056,custom,0.0889
525056,painting,0.9111
525182,scaffolding,0.1685
525182,paint_outside_items,0.8314
525246,custom,0.0762
525246,scaffolding,0.1637
525246,paint_outside_items,0.1678
525246,painting,0.2155
525246,lacquering,0.3769
525262,constructional_plastering,1
525294,scaffolding,0.0553
525294,custom,0.0799
525294,paint_outside_items,0.1547
525294,lacquering,0.7102
525349,painting,0.4468
525349,constructional_plastering,0.5531
525366,painting,1
525373,scaffolding,0.0485
525373,vinyl,0.2704
525373,painting,0.6811
525381,painting,1
525387,dry_walling,0.1011
525387,plastering,0.8989
525388,constructional_plastering,0.0089
525388,lacquering,0.0636
525388,pvc,0.1057
525388,custom,0.2056
525388,painting,0.2196
525388,carpet,0.3966
525419,painting,0.3439
525419,constructional_plastering,0.6561
525448,dry_walling,0.0398
525448,custom,0.0776
525448,painting,0.8826
525452,lacquering,0.4705
525452,painting,0.5293
525485,painting,1
525486,wallpapering,1
525495,constructional_plastering,1
525587,painting,1
525611,constructional_plastering,0.2345
525611,painting,0.7655
525636,lacquering,0.0277
525636,painting,0.9723
525643,painting,1
525645,exterior_painting,0.4772
525645,scaffolding,0.5228
525667,painting,1
525695,wallpapering,0.3888
525695,painting,0.6112
525918,scaffolding,0.1199
525918,paint_outside_items,0.2085
525918,lacquering,0.6716
526087,painting,1
526114,dry_walling,1
526130,custom,2.77555756156289e-17
526130,constructional_plastering,0
526130,painting,1
526188,lacquering,0.043
526188,scaffolding,0.1687
526188,exterior_painting,0.7883
526266,constructional_plastering,1
526272,painting,0.2065
526272,laminate,0.7935
526280,vinyl,1
526312,painting,1
526320,painting,1
526334,scaffolding,0.1911
526334,exterior_painting,0.8089
526338,painting,0.4492
526338,wallpapering,0.5507
526446,painting,1
526464,painting,0.0676
526464,dry_walling,0.2036
526464,wallpapering,0.7288
526480,painting,1
526489,painting,1
526518,parquet,1
526521,wallpapering,1
526614,parquet,1
526699,painting,1
526887,scaffolding,0.1099
526887,plastering,0.8901
527004,painting,0.245
527004,wallpapering,0.755
527059,plastering,1
527117,paint_outside_items,0.1249
527117,scaffolding,0.1516
527117,custom,0.2429
527117,lacquering,0.4806
527146,painting,1
527167,painting,0.293
527167,dry_walling,0.7069
527169,painting,0.1611
527169,laminate,0.839
527338,scaffolding,0.1196
527338,lacquering,0.8805
527380,painting,0.088
527380,wallpapering,0.912
527522,lacquering,1
527612,painting,0.4222
527612,laminate,0.5777
527644,constructional_plastering,1
527759,scaffolding,0
527759,lacquering,0
527759,custom,0.1046
527759,painting,0.8955
527842,wallpapering,0.4662
527842,painting,0.5338
527940,painting,1
527985,parquet,1
528100,custom,0
528100,lacquering,0.0897
528100,parquet,0.9103
528126,laminate,1
528418,parquet,1
528560,wallpapering,1
528673,lacquering,0.051
528673,carpet,0.094
528673,painting,0.855
528740,painting,0.295
528740,carpet,0.3123
528740,wallpapering,0.3928
528951,wallpapering,0.0948
528951,painting,0.9051
528963,painting,1
528966,lacquering,0.026
528966,painting,0.4614
528966,laminate,0.5126
529091,parquet,1
529094,parquet,1
529189,painting,0.1443
529189,plastering,0.3465
529189,constructional_plastering,0.5091
529192,custom,0.0192
529192,scaffolding,0.0923
529192,painting,0.3806
529192,lacquering,0.5079
529219,scaffolding,0.041
529219,painting,0.1957
529219,custom,0.1975
529219,paint_outside_items,0.2593
529219,lacquering,0.3066
529239,painting,1.0001
529274,laminate,0.0947
529274,painting,0.3167
529274,wallpapering,0.5886
529362,exterior_plastering,0
529362,painting,1
529456,lacquering,0.4609
529456,wallpapering,0.5392
529469,painting,0.337
529469,laminate,0.663
529488,wallpapering,1
529539,vinyl,1
529611,painting,0.4102
529611,wallpapering,0.5898
529688,laminate,1
529941,painting,0.0835
529941,wallpapering,0.9165
530244,wallpapering,1
530375,plastering,0.1767
530375,painting,0.8233
530386,painting,1
530414,vinyl,0.2971
530414,parquet,0.7028
530516,wallpapering,0.1503
530516,painting,0.3845
530516,custom,0.4652
530526,scaffolding,0.3053
530526,exterior_painting,0.6947
530557,painting,1
530573,carpet,0.1142
530573,painting,0.8858
530678,lacquering,0.1193
530678,painting,0.8807
530693,wallpapering,1
530756,custom,0.0811
530756,scaffolding,0.0816
530756,exterior_painting,0.2037
530756,exterior_plastering,0.6336
530764,custom,0.2663
530764,constructional_plastering,0.7336
530871,lacquering,0.3965
530871,custom,0.6035
530922,custom,0.0327
530922,painting,0.9673
530955,painting,0.2915
530955,wallpapering,0.7085
531016,custom,0.0476
531016,scaffolding,0.1281
531016,paint_outside_items,0.1584
531016,lacquering,0.6658
531069,painting,1
531212,painting,0.1576
531212,wallpapering,0.2796
531212,vinyl,0.5629
531248,painting,0.2466
531248,vinyl,0.7534
531281,lacquering,0.4917
531281,painting,0.5084
531287,laminate,1
531383,wallpapering,0.0641
531383,dry_walling,0.4042
531383,painting,0.5318
531411,custom,0.0718999999999999
531411,constructional_plastering,0.4366
531411,dry_walling,0.4914
531668,custom,0.0179
531668,lacquering,0.2163
531668,paint_outside_items,0.7658
531689,scaffolding,0.2163
531689,exterior_plastering,0.7837
531769,constructional_plastering,-6.93889390390723e-18
531769,scaffolding,0
531769,painting,1
531803,lacquering,1
531826,painting,1
531827,wallpapering,0.0278
531827,dry_walling,0.0926
531827,custom,0.1949
531827,painting,0.6847
531970,paint_outside_items,-3.46944695195361e-18
531970,lacquering,5.55111512312578e-17
531970,scaffolding,0
531970,custom,1
532099,painting,1
532124,scaffolding,0.1664
532124,exterior_painting,0.8336
532211,painting,1
532502,exterior_painting,0
532502,painting,1
532534,lacquering,0.3911
532534,painting,0.6089
532573,custom,1
532660,painting,1
532700,lacquering,1
532757,scaffolding,0.2797
532757,lacquering,0.7203
532837,constructional_plastering,1
532842,dry_walling,0.1428
532842,painting,0.3767
532842,wallpapering,0.4805
532873,parquet,1
532958,painting,0.0492
532958,custom,0.2151
532958,dry_walling,0.3134
532958,parquet,0.4224
533274,wallpapering,1
533303,parquet,1
533348,custom,0.2122
533348,scaffolding,0.2281
533348,paint_outside_items,0.5597
533386,painting,0.3515
533386,wallpapering,0.6485
533747,painting,0.3071
533747,laminate,0.6929
533776,lacquering,1
533910,lacquering,1
534018,painting,0.0805
534018,scaffolding,0.2511
534018,exterior_painting,0.6684
534598,painting,1
534806,painting,0.089
534806,wallpapering,0.1925
534806,parquet,0.7185
534972,lacquering,1
535126,vinyl,1
535340,constructional_plastering,1
535758,painting,0.2221
535758,laminate,0.2912
535758,wallpapering,0.4867
535775,painting,0.9999
535812,painting,1
535848,painting,1
535970,painting,0.1757
535970,wallpapering,0.8243
536059,parquet,0.3596
536059,wallpapering,0.6404
536167,laminate,1
536463,wallpapering,0.4846
536463,painting,0.5153
536480,lacquering,1
536556,dry_walling,1
536621,parquet,1
536631,lacquering,0.2902
536631,painting,0.7098
536666,painting,1
536750,dry_walling,1
536768,constructional_plastering,1
536878,painting,0.3099
536878,lacquering,0.6901
537012,vinyl,1
537029,painting,1
537095,painting,1
537163,vinyl,1
537191,custom,1
537213,painting,1
537326,painting,0.2241
537326,lacquering,0.2367
537326,vinyl,0.5392
537363,laminate,1
537446,painting,1
537459,vinyl,1
537538,wallpapering,0.0813
537538,custom,0.1778
537538,dry_walling,0.2173
537538,floor_tiling,0.5236
537660,parquet,1
537718,laminate,1
537748,wallpapering,0.1748
537748,painting,0.8253
537856,dry_walling,0.1681
537856,painting,0.3074
537856,constructional_plastering,0.5245
537910,parquet,1
538039,custom,1
538065,painting,1
538091,custom,0.2758
538091,scaffolding,0.317
538091,exterior_painting,0.4072
538092,scaffolding,0.2466
538092,painting,0.7534
538149,painting,1
538227,painting,1
538265,custom,0.0799
538265,lacquering,0.1739
538265,painting,0.7462
538325,custom,0.1018
538325,exterior_painting,0.4373
538325,scaffolding,0.4609
538392,painting,0.0099
538392,pvc,0.99
538546,parquet,1
538615,constructional_plastering,1
538837,painting,1
538885,scaffolding,0.0478
538885,paint_outside_items,0.2592
538885,lacquering,0.6931
538897,painting,0.4549
538897,custom,0.545
538995,lacquering,0.4334
538995,painting,0.5666
539073,custom,0.0375
539073,scaffolding,0.2045
539073,lacquering,0.7581
539103,custom,1
539131,dry_walling,0.1328
539131,painting,0.8672
539212,painting,1
539224,parquet,1
539250,exterior_plastering,1
539256,pvc,1
539267,custom,0.0557
539267,painting,0.9443
539380,vinyl,1
539453,laminate,1
539479,lacquering,0.064
539479,scaffolding,0.31
539479,paint_outside_items,0.626
539505,constructional_plastering,0.3674
539505,painting,0.6326
539538,painting,1
539566,lacquering,0.1259
539566,scaffolding,0.1585
539566,paint_outside_items,0.3091
539566,painting,0.4065
539603,custom,0.0601
539603,laminate,0.9398
539646,constructional_plastering,0.1318
539646,custom,0.8681
539696,pvc,1
539747,painting,0.0361
539747,parquet,0.2221
539747,dry_walling,0.2831
539747,custom,0.4587
539908,scaffolding,0.2725
539908,lacquering,0.7276
540127,painting,0.2529
540127,constructional_plastering,0.7472
540175,plastering,0.2313
540175,constructional_plastering,0.7686
540208,parquet,1
540244,lacquering,1
540287,painting,1
540394,painting,1
540622,painting,1
540633,parquet,0
540633,vinyl,0
540633,lacquering,0.1258
540633,wallpapering,0.2519
540633,painting,0.6223
540723,painting,0.4845
540723,lacquering,0.5156
540847,painting,1
540871,painting,1
540927,lacquering,1
540940,carpet,0.2076
540940,laminate,0.7924
540947,painting,1
540986,constructional_plastering,1
541288,painting,1
541747,parquet,1
541918,painting,0.3417
541918,wallpapering,0.6583
541928,constructional_plastering,1
542362,wallpapering,0.1687
542362,painting,0.8313
542540,painting,1
542572,carpet,0.0292
542572,painting,0.9708
542730,parquet,1
542732,painting,0.1024
542732,scaffolding,0.1622
542732,lacquering,0.7355
542786,painting,1
542817,laminate,0.4417
542817,painting,0.5582
542829,exterior_plastering,1
542889,vinyl,1
543088,dry_walling,1
543093,wallpapering,0.0992
543093,custom,0.1333
543093,dry_walling,0.7675
543103,painting,1
543147,scaffolding,0.1015
543147,custom,0.8985
543242,custom,0.0889
543242,laminate,0.9111
543310,wallpapering,0.0125
543310,custom,0.1013
543310,dry_walling,0.1222
543310,painting,0.764
543381,painting,1
543459,parquet,1.0001
543520,parquet,1
543534,laminate,1
543651,painting,0.0438
543651,parquet,0.9562
544020,painting,1
544024,painting,1
544158,wallpapering,0.0297
544158,painting,0.4458
544158,constructional_plastering,0.5244
544191,wallpapering,0.0732
544191,painting,0.9268
544206,custom,0.1606
544206,exterior_painting,0.2187
544206,exterior_plastering,0.6208
544309,painting,1
544332,painting,0.4842
544332,wallpapering,0.5158
544426,painting,1
544508,painting,0.308
544508,wallpapering,0.3298
544508,dry_walling,0.3622
544593,wallpapering,1
544599,painting,1
544647,lacquering,1
544651,painting,1
544670,painting,0.9999
544751,parquet,1
544938,painting,1
544949,lacquering,1
545003,painting,1
545113,painting,1
545174,constructional_plastering,0.11
545174,painting,0.89
545234,painting,1
545308,laminate,0.1189
545308,wallpapering,0.8811
545540,laminate,1
545565,lacquering,1
545586,dry_walling,1
545626,exterior_painting,0.0369
545626,lacquering,0.9632
545662,laminate,1
545714,pvc,0.3671
545714,painting,0.6329
545834,painting,1
545843,painting,1
546018,painting,0.1171
546018,lacquering,0.8829
546032,constructional_plastering,0.0271
546032,plastering,0.9729
546178,painting,0.2233
546178,wallpapering,0.3278
546178,vinyl,0.449
546251,painting,1
546797,painting,1
546847,lacquering,0.0683
546847,scaffolding,0.102
546847,exterior_painting,0.1864
546847,exterior_plastering,0.6434
546898,lacquering,0.1765
546898,painting,0.8235
546954,lacquering,1
546959,painting,1
546973,scaffolding,0.4197
546973,exterior_painting,0.5804
547078,lacquering,0.3446
547078,painting,0.6554
547090,painting,1
547129,scaffolding,0.0749
547129,painting,0.1106
547129,exterior_plastering,0.8144
547180,painting,0.1872
547180,lacquering,0.8129
547191,painting,1
547274,painting,1
547482,lacquering,0.3798
547482,painting,0.6202
547641,wallpapering,1
547701,painting,1
547753,lacquering,0.3045
547753,painting,0.6954
547819,custom,0.0721
547819,painting,0.928
547841,scaffolding,0.2251
547841,exterior_painting,0.7749
547869,pvc,1
547916,vinyl,1
547961,painting,1
548008,plastering,0.0278
548008,painting,0.9722
548080,painting,1
548192,scaffolding,0
548192,painting,0.0459
548192,custom,0.1529
548192,lacquering,0.8012
548221,painting,0.271
548221,floor_tiling,0.729
548226,painting,1
548379,lacquering,1
548417,laminate,1
548448,painting,1
548497,laminate,1.0001
548809,painting,1
548877,exterior_painting,0.224
548877,wallpapering,0.2835
548877,painting,0.4925
548955,painting,0.1856
548955,parquet,0.8145
549003,laminate,1
549129,wallpapering,1
549172,scaffolding,0.3267
549172,paint_outside_items,0.6732
549385,parquet,1
549401,painting,0.4601
549401,carpet,0.5399
549501,painting,1
549593,plastering,0.4418
549593,painting,0.5582
549623,painting,0.1872
549623,vinyl,0.8129
549627,custom,0.0538
549627,painting,0.3322
549627,lacquering,0.614
549702,painting,1
549718,laminate,1
549729,custom,0.3747
549729,constructional_plastering,0.6253
549769,painting,1
549908,laminate,1
549941,parquet,1
550005,painting,0.9999
550058,painting,1
550085,painting,1
550350,painting,1
550464,painting,1
550540,painting,1
550593,carpet,0.1566
550593,painting,0.8434
550719,painting,0.2489
550719,wallpapering,0.7511
550730,painting,0.4724
550730,lacquering,0.5275
550773,vinyl,1
550792,laminate,1
550872,custom,0.1394
550872,painting,0.8606
550914,parquet,1
550919,constructional_plastering,1
551028,painting,1
551123,paint_outside_items,0.1198
551123,scaffolding,0.1358
551123,lacquering,0.7444
551159,painting,0.1731
551159,dry_walling,0.8269
551256,custom,0.1345
551256,scaffolding,0.2331
551256,lacquering,0.6325
551269,floor_tiling,1
551374,lacquering,0.1821
551374,painting,0.818
551421,laminate,1
551424,wallpapering,0.1668
551424,lacquering,0.2383
551424,painting,0.5949
551461,parquet,1
551597,plastering,1
551619,wallpapering,1
551620,painting,1
551714,painting,0.4514
551714,lacquering,0.5486
551811,painting,1
551817,painting,1
551906,painting,1
552003,wallpapering,1
552100,exterior_painting,1
552118,laminate,1
552145,painting,0
552145,paint_outside_items,0.1481
552145,custom,0.3745
552145,lacquering,0.4775
552148,painting,0.1858
552148,wallpapering,0.3222
552148,lacquering,0.4919
552199,lacquering,1
552247,scaffolding,0.1838
552247,painting,0.3287
552247,exterior_painting,0.4875
552387,wall_tiling,0.1068
552387,custom,0.2984
552387,dry_walling,0.5949
552500,painting,1
552588,carpet,0.2085
552588,custom,0.7915
552644,parquet,1
552715,painting,1
552736,lacquering,0.3161
552736,painting,0.6839
552738,parquet,1
552842,painting,1
552904,exterior_plastering,0.3343
552904,constructional_plastering,0.6657
553043,wall_tiling,0.2407
553043,painting,0.2602
553043,wallpapering,0.4992
553100,vinyl,0.0102
553100,lacquering,0.0317
553100,custom,0.1481
553100,plastering,0.3939
553100,painting,0.4163
553175,lacquering,0.0466
553175,custom,0.102
553175,scaffolding,0.2324
553175,paint_outside_items,0.6191
553392,painting,1
553401,painting,0.4859
553401,carpet,0.5141
553457,floor_tiling,0.3288
553457,wall_tiling,0.6712
553498,exterior_painting,1
553599,painting,1.0001
553793,constructional_plastering,1
553826,paint_outside_items,0.2945
553826,lacquering,0.7056
553913,dry_walling,1
553938,lacquering,1
554042,painting,1
554044,exterior_painting,1
554082,vinyl,1
554094,constructional_plastering,0.0198
554094,painting,0.9801
554148,painting,0.3487
554148,wallpapering,0.6513
554270,custom,1
554279,constructional_plastering,1
554286,painting,0.2577
554286,paint_outside_items,0.258
554286,lacquering,0.4842
554334,scaffolding,0.1852
554334,exterior_painting,0.8148
554788,parquet,1
554933,carpet,1
554946,scaffolding,0
554946,painting,0.4731
554946,lacquering,0.5271
555073,lacquering,1
555136,lacquering,0.2992
555136,painting,0.3083
555136,custom,0.3926
555162,constructional_plastering,1
555233,pvc,0
555233,painting,0.097
555233,wallpapering,0.9029
555254,custom,0.0814
555254,scaffolding,0.2044
555254,paint_outside_items,0.2696
555254,lacquering,0.4445
555306,wallpapering,0.1275
555306,painting,0.3731
555306,constructional_plastering,0.4994
555356,scaffolding,0.0689
555356,paint_outside_items,0.1978
555356,lacquering,0.7332
555374,painting,1
555616,parquet,1
555811,painting,0.0613
555811,laminate,0.3271
555811,wallpapering,0.6116
555978,scaffolding,0.1056
555978,custom,0.2688
555978,paint_outside_items,0.2749
555978,lacquering,0.3507
556003,constructional_plastering,0.000100000000000017
556003,lacquering,0.0319
556003,painting,0.211
556003,custom,0.7569
556191,paint_outside_items,0.1026
556191,scaffolding,0.172
556191,lacquering,0.7254
556247,painting,0.2245
556247,wallpapering,0.7754
556264,lacquering,1
556273,painting,1.0001
556549,constructional_plastering,1
556731,painting,1
556839,wallpapering,0.2798
556839,dry_walling,0.3366
556839,custom,0.3835
557346,scaffolding,0.1446
557346,exterior_painting,0.8554
557347,custom,0.0145
557347,lacquering,0.4427
557347,painting,0.5427
557353,vinyl,1
557404,custom,0.035
557404,painting,0.3913
557404,wallpapering,0.5737
557460,painting,1
557500,painting,1
557655,carpet,1
557750,parquet,1
557773,wallpapering,0.0696
557773,painting,0.9304
557895,parquet,1
557990,custom,0.1623
557990,plastering,0.2006
557990,constructional_plastering,0.637
558019,vinyl,1
558087,painting,1.0001
558100,painting,0.2458
558100,vinyl,0.3236
558100,custom,0.4306
558111,custom,0.0111
558111,painting,0.9888
558132,lacquering,1
558165,painting,1
558174,constructional_plastering,0.3244
558174,floor_tiling,0.6756
558322,laminate,1
558334,painting,1
558547,lacquering,1
558685,painting,1
558698,lacquering,0.0504
558698,wallpapering,0.0628
558698,constructional_plastering,0.246
558698,painting,0.6408
558821,wallpapering,1
558840,laminate,0.4269
558840,pvc,0.5731
558871,parquet,1
558905,painting,1
558959,painting,1
559086,wallpapering,1
559095,painting,1
559147,scaffolding,0.1585
559147,exterior_painting,0.8415
559170,painting,0.1774
559170,custom,0.3945
559170,dry_walling,0.4281
559185,scaffolding,0.1251
559185,exterior_painting,0.8749
559212,carpet,1
559270,scaffolding,0.1416
559270,custom,0.1626
559270,exterior_painting,0.6958
559511,constructional_plastering,1
559545,laminate,0.164
559545,painting,0.4013
559545,constructional_plastering,0.4347
559646,floor_tiling,0.3107
559646,wall_tiling,0.3198
559646,painting,0.3695
559740,painting,1
559742,scaffolding,0.2346
559742,lacquering,0.7655
559846,painting,1
559922,wallpapering,1
559944,constructional_plastering,1
559992,parquet,1
560052,custom,0.079
560052,scaffolding,0.0988
560052,paint_outside_items,0.2742
560052,lacquering,0.5481
560278,painting,1
560398,plastering,0.4937
560398,constructional_plastering,0.5063
560406,painting,1
560422,painting,1
560450,custom,0.0922
560450,painting,0.1691
560450,lacquering,0.7385
560568,lacquering,1
560633,painting,0.1872
560633,wallpapering,0.8127
560770,painting,1
560891,lacquering,1
560923,painting,0.2357
560923,exterior_painting,0.3472
560923,wallpapering,0.4171
561016,painting,1
561025,painting,1
561053,painting,1
561071,pvc,1
561310,paint_outside_items,0.1669
561310,lacquering,0.8331
561380,lacquering,1
561526,parquet,1
561533,custom,0.0915
561533,painting,0.0966
561533,constructional_plastering,0.8119
561535,exterior_plastering,1
561624,painting,1
561646,painting,1
561650,painting,1
561670,painting,1
561706,painting,0.1735
561706,wallpapering,0.8265
561718,painting,1
561729,painting,0.1407
561729,paint_outside_items,0.2807
561729,lacquering,0.5785
561730,painting,1
561789,carpet,1
561889,custom,0.0429
561889,vinyl,0.9571
561916,painting,1
561919,lacquering,1
561961,exterior_painting,1
562164,vinyl,0.3396
562164,painting,0.6604
562422,painting,1
562434,lacquering,1
562539,wallpapering,0.0301
562539,constructional_plastering,0.1178
562539,custom,0.3227
562539,painting,0.5293
562540,painting,1
562588,painting,0.4432
562588,wallpapering,0.5569
562664,scaffolding,0.2306
562664,lacquering,0.7694
562685,painting,1
562690,wallpapering,0.1061
562690,constructional_plastering,0.1082
562690,lacquering,0.2186
562690,painting,0.5671
563017,custom,0.4236
563017,painting,0.5764
563024,painting,1
563071,wallpapering,0.0836
563071,painting,0.9162
563095,floor_tiling,0.2262
563095,dry_walling,0.3374
563095,wall_tiling,0.4365
563108,painting,1
563224,parquet,1
563251,lacquering,0.1401
563251,painting,0.1895
563251,constructional_plastering,0.2179
563251,wallpapering,0.4524
563443,painting,1
563488,painting,0.0571
563488,lacquering,0.4623
563488,paint_outside_items,0.4805
563719,custom,0
563719,painting,0.3123
563719,dry_walling,0.6877
563784,painting,1
563796,custom,0.1259
563796,laminate,0.8741
563849,laminate,0
563849,painting,0.0443
563849,vinyl,0.9557
564073,custom,0.1943
564073,vinyl,0.8057
564075,custom,0.1162
564075,lacquering,0.8838
564078,painting,1
564114,scaffolding,0.179
564114,painting,0.821
564179,painting,1
564308,painting,1.0001
564394,painting,1
564432,custom,0.2326
564432,paint_outside_items,0.344
564432,lacquering,0.4232
564435,painting,1
564449,painting,1
564483,painting,1
564545,wallpapering,1
564626,painting,1
564644,scaffolding,0.2063
564644,exterior_painting,0.7937
564782,laminate,1
564881,painting,1
565012,painting,1
565073,constructional_plastering,1
565163,painting,1
565183,painting,1
565238,custom,0.0077
565238,laminate,0.9923
565392,painting,1
565615,painting,0.3186
565615,constructional_plastering,0.6814
565818,exterior_plastering,1
566188,painting,0.3419
566188,wallpapering,0.6582
566219,laminate,0.2975
566219,painting,0.7025
566228,scaffolding,0.3179
566228,exterior_painting,0.682
566358,laminate,1
566392,laminate,1
566455,lacquering,0.379
566455,exterior_painting,0.6209
566476,laminate,1
566553,parquet,1
566563,painting,1
566742,dry_walling,0.2125
566742,constructional_plastering,0.7875
566747,scaffolding,0.1502
566747,custom,0.4019
566747,exterior_plastering,0.4479
566757,custom,0.1062
566757,painting,0.2124
566757,wallpapering,0.6813
566773,painting,0.1405
566773,constructional_plastering,0.8595
566806,painting,0.1753
566806,vinyl,0.3822
566806,wallpapering,0.4426
566979,painting,0.4472
566979,pvc,0.5528
567065,scaffolding,0.1507
567065,exterior_painting,0.8492
567134,lacquering,0.1893
567134,painting,0.8107
567247,wallpapering,0
567247,painting,1
567306,painting,1
567311,laminate,0.3346
567311,wallpapering,0.6654
567402,painting,1
567417,painting,1
567425,lacquering,0.4155
567425,painting,0.5845
567450,lacquering,0.3966
567450,painting,0.6034
567491,custom,0.167
567491,vinyl,0.833
567499,scaffolding,0.2527
567499,lacquering,0.7472
567669,painting,1
567756,painting,1
567830,constructional_plastering,0
567830,painting,1
567865,painting,1
567888,carpet,1.0001
567921,constructional_plastering,1
568095,scaffolding,0
568095,custom,0.0678
568095,lacquering,0.464
568095,painting,0.4682
568308,painting,1
568325,dry_walling,0.4499
568325,painting,0.5501
568360,exterior_painting,0
568360,painting,1
568403,painting,0.2498
568403,carpet,0.7502
568408,paint_outside_items,0.161
568408,scaffolding,0.1652
568408,lacquering,0.6738
568415,pvc,1
568520,painting,1
568600,painting,0.0744
568600,plastering,0.9256
568683,scaffolding,0.2073
568683,exterior_painting,0.7927
568691,painting,1
568714,constructional_plastering,0.0123
568714,custom,0.0312
568714,painting,0.9565
568759,painting,0.3842
568759,plastering,0.6158
568801,scaffolding,0.2715
568801,exterior_painting,0.7285
568806,lacquering,0.4393
568806,painting,0.5607
569001,painting,1
569132,parquet,0
569132,custom,1
569171,painting,1
569172,scaffolding,0.2597
569172,exterior_painting,0.7403
569386,laminate,0.3424
569386,wallpapering,0.6576
569562,vinyl,1
569676,painting,0.1546
569676,lacquering,0.3865
569676,paint_outside_items,0.4589
570147,wallpapering,1
570442,painting,0.2144
570442,constructional_plastering,0.7856
570447,painting,1
570723,parquet,1
570751,scaffolding,0.3604
570751,paint_outside_items,0.6396
570826,laminate,1
570829,lacquering,1
570905,painting,0.1133
570905,wallpapering,0.8867
570918,wallpapering,0.268
570918,lacquering,0.2944
570918,painting,0.4376
570931,painting,1
571091,parquet,1
571109,painting,1
571144,exterior_plastering,1
571159,painting,0.4309
571159,lacquering,0.5691
